Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Age,Average Salary,Age Categories,Income Categories
HF-14995,Herbert Flentye,Consumer,United States,Los Angeles,California,90004,West,35,53856,Adult,Middle Income
ML-18265,Muhammed Lee,Consumer,United States,Seattle,Washington,98103,West,53,76179,Senior,Middle Income
AH-10195,Alan Haines,Corporate,United States,New York City,New York,10024,East,50,115461,Adult,High Income
TZ-21580,Tracy Zic,Consumer,United States,Los Angeles,California,90045,West,47,89631,Adult,Middle Income
DM-13345,Denise Monton,Corporate,United States,San Francisco,California,94109,West,58,117526,Senior,High Income
TS-21505,Tony Sayre,Consumer,United States,Clovis,New Mexico,88101,West,32,42997,Adult,Low Income
TB-21625,Trudy Brown,Consumer,United States,Wichita,Kansas,67212,Central,39,109320,Adult,High Income
LC-16870,Lena Cacioppo,Consumer,United States,Chicago,Illinois,60653,Central,43,114341,Adult,High Income
AM-10360,Alice McCarthy,Corporate,United States,Omaha,Nebraska,68104,Central,37,80949,Adult,Middle Income
JE-15715,Joe Elijah,Consumer,United States,Houston,Texas,77041,Central,22,55483,Young ,Middle Income
CS-11950,Carlos Soltero,Consumer,United States,Philadelphia,Pennsylvania,19134,East,62,63161,Senior,Middle Income
PF-19225,Phillip Flathmann,Consumer,United States,Los Angeles,California,90045,West,43,42084,Adult,Low Income
PJ-18835,Patrick Jones,Corporate,United States,Richmond,Kentucky,40475,South,42,111197,Adult,High Income
JF-15490,Jeremy Farry,Consumer,United States,Waterbury,Connecticut,6708,East,63,100916,Senior,High Income
NM-18520,Neoma Murray,Consumer,United States,Los Angeles,California,90045,West,30,98294,Young ,High Income
MH-17290,Marc Harrigan,Home Office,United States,Los Angeles,California,90036,West,36,106829,Adult,High Income
SZ-20035,Sam Zeldin,Home Office,United States,San Francisco,California,94122,West,53,56871,Senior,Middle Income
PR-18880,Patrick Ryan,Consumer,United States,Saint Petersburg,Florida,33710,South,44,64464,Adult,Middle Income
FC-14245,Frank Carlisle,Home Office,United States,Lakewood,Ohio,44107,East,31,93299,Adult,High Income
LH-16750,Larry Hughes,Consumer,United States,Chandler,Arizona,85224,West,43,90284,Adult,High Income
RM-19675,Robert Marley,Home Office,United States,Los Angeles,California,90008,West,18,96979,Young ,High Income
DM-13525,Don Miller,Corporate,United States,Palm Coast,Florida,32137,South,40,51287,Adult,Middle Income
EH-14185,Evan Henry,Consumer,United States,New York City,New York,10035,East,32,46744,Adult,Low Income
TC-21295,Toby Carlisle,Consumer,United States,Jupiter,Florida,33458,South,28,109362,Young ,High Income
AI-10855,Arianne Irving,Consumer,United States,Glendale,Arizona,85301,West,57,116709,Senior,High Income
JM-15535,Jessica Myrick,Consumer,United States,New York City,New York,10035,East,29,46834,Young ,Low Income
BE-11335,Bill Eplett,Home Office,United States,Houston,Texas,77041,Central,37,69986,Adult,Middle Income
DR-12880,Dan Reichenbach,Corporate,United States,New York City,New York,10035,East,27,92596,Young ,High Income
TA-21385,Tom Ashbrook,Home Office,United States,Olathe,Kansas,66062,Central,53,102311,Senior,High Income
KN-16705,Kristina Nunn,Home Office,United States,Sparks,Nevada,89431,West,25,114271,Young ,High Income
PJ-18835,Patrick Jones,Corporate,United States,Rockford,Illinois,61107,Central,58,55377,Senior,Middle Income
MC-17605,Matt Connell,Corporate,United States,Philadelphia,Pennsylvania,19143,East,20,115517,Young ,High Income
BS-11755,Bruce Stewart,Consumer,United States,Edmonds,Washington,98026,West,45,56118,Adult,Middle Income
PK-19075,Pete Kriz,Consumer,United States,San Francisco,California,94122,West,42,43131,Adult,Low Income
TS-21205,Thomas Seio,Corporate,United States,Asheville,North Carolina,28806,South,20,107509,Young ,High Income
BD-11725,Bruce Degenhardt,Consumer,United States,Los Angeles,California,90032,West,25,74217,Young ,Middle Income
TS-21340,Toby Swindell,Consumer,United States,Scottsdale,Arizona,85254,West,39,108567,Adult,High Income
ST-20530,Shui Tom,Consumer,United States,Houston,Texas,77095,Central,37,81515,Adult,Middle Income
DB-13210,Dean Braden,Consumer,United States,San Francisco,California,94109,West,32,63872,Adult,Middle Income
KF-16285,Karen Ferguson,Home Office,United States,San Diego,California,92105,West,31,87747,Adult,Middle Income
JM-16195,Justin MacKendrick,Consumer,United States,Hamilton,Ohio,45011,East,51,98689,Senior,High Income
TS-21505,Tony Sayre,Consumer,United States,Parker,Colorado,80134,West,36,104290,Adult,High Income
YC-21895,Yoseph Carroll,Corporate,United States,Fremont,Nebraska,68025,Central,40,83610,Adult,Middle Income
Dp-13240,Dean percer,Home Office,United States,Maple Grove,Minnesota,55369,Central,35,73648,Adult,Middle Income
SJ-20500,Shirley Jackson,Consumer,United States,Newark,Delaware,19711,East,29,80438,Young ,Middle Income
KB-16244,Karen Bern,Corporate,United States,Miami,Florida,33180,South,46,61216,Adult,Middle Income
CS-12250,Chris Selesnick,Corporate,United States,San Diego,California,92105,West,62,71705,Senior,Middle Income
EB-13870,Emily Burns,Consumer,United States,Miami,Florida,33142,South,62,69642,Senior,Middle Income
PB-19150,Philip Brown,Consumer,United States,Miami,Florida,33178,South,20,46963,Young ,Low Income
MT-18070,Michelle Tran,Home Office,United States,San Antonio,Texas,78207,Central,21,101114,Young ,High Income
BF-11020,Barry Französisch,Corporate,United States,Jacksonville,Florida,32216,South,28,99545,Young ,High Income
CG-12520,Claire Gute,Consumer,United States,Houston,Texas,77070,Central,49,44478,Adult,Low Income
DH-13675,Duane Huffman,Home Office,United States,San Francisco,California,94122,West,62,57117,Senior,Middle Income
SC-20440,Shaun Chance,Corporate,United States,Philadelphia,Pennsylvania,19140,East,45,119972,Adult,High Income
HG-15025,Hunter Glantz,Consumer,United States,Marion,Ohio,43302,East,50,35166,Adult,Low Income
MM-18055,Michelle Moray,Consumer,United States,New York City,New York,10024,East,56,50882,Senior,Middle Income
TH-21115,Thea Hudgings,Corporate,United States,Philadelphia,Pennsylvania,19140,East,47,57129,Adult,Middle Income
JE-15745,Joel Eaton,Consumer,United States,Los Angeles,California,90036,West,47,97736,Adult,High Income
PG-18820,Patrick Gardner,Consumer,United States,Smyrna,Georgia,30080,South,51,115544,Senior,High Income
MB-17305,Maria Bertelson,Consumer,United States,San Francisco,California,94122,West,59,112325,Senior,High Income
JD-16015,Joy Daniels,Consumer,United States,Chicago,Illinois,60653,Central,61,94888,Senior,High Income
JH-15430,Jennifer Halladay,Consumer,United States,Medford,Oregon,97504,West,19,40227,Young ,Low Income
EN-13780,Edward Nazzal,Consumer,United States,New York City,New York,10009,East,59,67143,Senior,Middle Income
KC-16255,Karen Carlisle,Corporate,United States,Huntsville,Alabama,35810,South,43,99491,Adult,High Income
MS-17980,Michael Stewart,Corporate,United States,Philadelphia,Pennsylvania,19134,East,39,119271,Adult,High Income
CK-12205,Chloris Kastensmidt,Consumer,United States,Santa Clara,California,95051,West,63,95127,Senior,High Income
SJ-20125,Sanjit Jacobs,Home Office,United States,Long Beach,California,90805,West,18,78838,Young ,Middle Income
EA-14035,Erin Ashbrook,Corporate,United States,Los Angeles,California,90008,West,56,108284,Senior,High Income
MG-17890,Michael Granlund,Home Office,United States,Santa Barbara,California,93101,West,25,36355,Young ,Low Income
AB-10255,Alejandro Ballentine,Home Office,United States,New York City,New York,10009,East,39,39285,Adult,Low Income
SC-20260,Scott Cohen,Corporate,United States,Jacksonville,Florida,32216,South,23,86866,Young ,Middle Income
TB-21355,Todd Boyes,Corporate,United States,Cedar Hill,Texas,75104,Central,33,70597,Adult,Middle Income
JK-16090,Juliana Krohn,Consumer,United States,Omaha,Nebraska,68104,Central,31,52021,Adult,Middle Income
CK-12595,Clytie Kelty,Consumer,United States,Little Rock,Arkansas,72209,South,34,118757,Adult,High Income
SS-20590,Sonia Sunley,Consumer,United States,Norfolk,Nebraska,68701,Central,51,69294,Senior,Middle Income
MG-17890,Michael Granlund,Home Office,United States,Concord,New Hampshire,3301,East,48,97943,Adult,High Income
JM-16195,Justin MacKendrick,Consumer,United States,Draper,Utah,84020,West,54,103176,Senior,High Income
SG-20470,Sheri Gordon,Consumer,United States,San Francisco,California,94109,West,50,104614,Adult,High Income
DB-12970,Darren Budd,Corporate,United States,Houston,Texas,77036,Central,26,75846,Young ,Middle Income
JW-15220,Jane Waco,Corporate,United States,Montgomery,Alabama,36116,South,62,89566,Senior,Middle Income
KD-16495,Keith Dawkins,Corporate,United States,Jackson,Mississippi,39212,South,58,82231,Senior,Middle Income
IL-15100,Ivan Liston,Consumer,United States,North Las Vegas,Nevada,89031,West,21,94960,Young ,High Income
JE-15610,Jim Epp,Corporate,United States,Atlanta,Georgia,30318,South,42,115374,Adult,High Income
SU-20665,Stephanie Ulpright,Home Office,United States,Chicago,Illinois,60610,Central,32,73233,Adult,Middle Income
EA-14035,Erin Ashbrook,Corporate,United States,Columbus,Ohio,43229,East,21,99271,Young ,High Income
RF-19840,Roy Französisch,Consumer,United States,Pasadena,California,91104,West,53,65155,Senior,Middle Income
LC-17050,Liz Carlisle,Consumer,United States,Los Angeles,California,90004,West,49,51058,Adult,Middle Income
PS-18970,Paul Stevenson,Home Office,United States,Clinton,Maryland,20735,East,19,94048,Young ,High Income
PS-18970,Paul Stevenson,Home Office,United States,New York City,New York,10024,East,18,71766,Young ,Middle Income
JO-15280,Jas O'Carroll,Consumer,United States,San Diego,California,92037,West,60,111301,Senior,High Income
VP-21730,Victor Preis,Home Office,United States,New York City,New York,10011,East,49,116240,Adult,High Income
GA-14725,Guy Armstrong,Consumer,United States,Lancaster,California,93534,West,36,63560,Adult,Middle Income
EM-14140,Eugene Moren,Home Office,United States,Great Falls,Montana,59405,West,20,47832,Young ,Low Income
DB-13615,Doug Bickford,Consumer,United States,San Francisco,California,94110,West,33,86647,Adult,Middle Income
ML-17395,Marina Lichtenstein,Corporate,United States,Lakewood,New Jersey,8701,East,56,72149,Senior,Middle Income
JH-15430,Jennifer Halladay,Consumer,United States,Cleveland,Ohio,44105,East,61,70677,Senior,Middle Income
BP-11095,Bart Pistole,Corporate,United States,Lawrence,Massachusetts,1841,East,57,98415,Senior,High Income
SB-20185,Sarah Brown,Consumer,United States,Concord,New Hampshire,3301,East,38,96926,Adult,High Income
SV-20785,Stewart Visinsky,Consumer,United States,Baltimore,Maryland,21215,East,19,52479,Young ,Middle Income
DO-13435,Denny Ordway,Consumer,United States,Columbus,Ohio,43229,East,18,62181,Young ,Middle Income
TB-21355,Todd Boyes,Corporate,United States,Houston,Texas,77041,Central,63,76078,Senior,Middle Income
BS-11380,Bill Stewart,Corporate,United States,New York City,New York,10011,East,36,95329,Adult,High Income
FM-14215,Filia McAdams,Corporate,United States,Greensboro,North Carolina,27405,South,47,75176,Adult,Middle Income
JL-15835,John Lee,Consumer,United States,New York City,New York,10024,East,62,94432,Senior,High Income
AF-10870,Art Ferguson,Consumer,United States,San Francisco,California,94109,West,44,67366,Adult,Middle Income
BG-11035,Barry Gonzalez,Consumer,United States,Monroe,Louisiana,71203,South,25,98788,Young ,High Income
MB-17305,Maria Bertelson,Consumer,United States,Cincinnati,Ohio,45231,East,21,94000,Young ,High Income
HW-14935,Helen Wasserman,Corporate,United States,Seattle,Washington,98105,West,39,104623,Adult,High Income
AB-10105,Adrian Barton,Consumer,United States,New York City,New York,10011,East,37,84803,Adult,Middle Income
JP-15460,Jennifer Patt,Corporate,United States,New York City,New York,10035,East,33,65006,Adult,Middle Income
DV-13045,Darrin Van Huff,Corporate,United States,Memphis,Tennessee,38109,South,23,56353,Young ,Middle Income
CM-12190,Charlotte Melton,Consumer,United States,San Diego,California,92105,West,21,70223,Young ,Middle Income
SC-20695,Steve Chapman,Corporate,United States,La Crosse,Wisconsin,54601,Central,26,78517,Young ,Middle Income
VW-21775,Victoria Wilson,Corporate,United States,Los Angeles,California,90032,West,26,108788,Young ,High Income
PP-18955,Paul Prost,Home Office,United States,Seattle,Washington,98115,West,61,47410,Senior,Low Income
DR-12880,Dan Reichenbach,Corporate,United States,Miami,Florida,33180,South,61,55645,Senior,Middle Income
RB-19465,Rick Bensley,Home Office,United States,Philadelphia,Pennsylvania,19143,East,49,50431,Adult,Middle Income
NF-18385,Natalie Fritzler,Consumer,United States,Chesapeake,Virginia,23320,South,43,41571,Adult,Low Income
CR-12580,Clay Rozendal,Home Office,United States,New York City,New York,10009,East,30,105663,Young ,High Income
SU-20665,Stephanie Ulpright,Home Office,United States,Ann Arbor,Michigan,48104,Central,26,89520,Young ,Middle Income
SC-20050,Sample Company A,Home Office,United States,La Mesa,California,91941,West,22,92021,Young ,High Income
ML-18040,Michelle Lonsdale,Corporate,United States,Dearborn,Michigan,48126,Central,35,98554,Adult,High Income
GM-14440,Gary McGarr,Consumer,United States,San Diego,California,92024,West,46,117240,Adult,High Income
JK-15640,Jim Kriz,Home Office,United States,Lakewood,Ohio,44107,East,55,115788,Senior,High Income
AT-10435,Alyssa Tate,Home Office,United States,Meriden,Connecticut,6450,East,41,84145,Adult,Middle Income
AH-10690,Anna Häberlin,Corporate,United States,Roswell,Georgia,30076,South,24,69302,Young ,Middle Income
SJ-20125,Sanjit Jacobs,Home Office,United States,Seattle,Washington,98105,West,18,53158,Young ,Middle Income
HM-14860,Harry Marie,Corporate,United States,Morristown,New Jersey,7960,East,41,119979,Adult,High Income
AG-10495,Andrew Gjertsen,Corporate,United States,Alexandria,Virginia,22304,South,59,102685,Senior,High Income
JB-16000,Joy Bell-,Consumer,United States,Salt Lake City,Utah,84106,West,40,42882,Adult,Low Income
AJ-10795,Anthony Johnson,Corporate,United States,Apple Valley,California,92307,West,41,46649,Adult,Low Income
MM-18280,Muhammed MacIntyre,Corporate,United States,New York City,New York,10009,East,26,45445,Young ,Low Income
TH-21235,Tiffany House,Corporate,United States,Long Beach,California,90805,West,20,80721,Young ,Middle Income
AH-10120,Adrian Hane,Home Office,United States,Salem,Oregon,97301,West,36,116754,Adult,High Income
CL-12700,Craig Leslie,Home Office,United States,Aurora,Colorado,80013,West,21,91030,Young ,High Income
JG-15310,Jason Gross,Corporate,United States,Newark,Ohio,43055,East,55,107699,Senior,High Income
SE-20110,Sanjit Engle,Consumer,United States,Seattle,Washington,98103,West,32,107747,Adult,High Income
TG-21640,Trudy Glocke,Consumer,United States,Pocatello,Idaho,83201,West,33,112360,Adult,High Income
SH-19975,Sally Hughsby,Corporate,United States,Dallas,Texas,75081,Central,21,77426,Young ,Middle Income
MC-17275,Marc Crier,Consumer,United States,Seattle,Washington,98105,West,52,92485,Senior,High Income
PJ-18835,Patrick Jones,Corporate,United States,Seattle,Washington,98115,West,35,98640,Adult,High Income
ZC-21910,Zuschuss Carroll,Consumer,United States,Chicago,Illinois,60610,Central,18,47451,Young ,Low Income
SC-20680,Steve Carroll,Home Office,United States,Holland,Michigan,49423,Central,60,66773,Senior,Middle Income
BP-11230,Benjamin Patterson,Consumer,United States,Broken Arrow,Oklahoma,74012,Central,62,62178,Senior,Middle Income
RD-19585,Rob Dowd,Consumer,United States,Athens,Georgia,30605,South,60,68671,Senior,Middle Income
KL-16645,Ken Lonsdale,Consumer,United States,Seattle,Washington,98105,West,52,58246,Senior,Middle Income
CK-12205,Chloris Kastensmidt,Consumer,United States,Apopka,Florida,32712,South,32,65890,Adult,Middle Income
RB-19705,Roger Barcio,Home Office,United States,Houston,Texas,77070,Central,61,54429,Senior,Middle Income
